timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph
1768227018723896,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428232,161401966,366375,9553894,0,0,0,0,511,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,30,25,-44,0
1768227018733871,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428355,161401966,366380,9553894,0,0,0,0,516,16,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,30,25,-44,0
1768227018743800,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428355,161402082,366380,9553899,0,0,0,0,522,4,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018753874,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428478,161402082,366385,9553899,0,0,0,0,527,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018763845,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428478,161402198,366385,9553904,0,0,0,0,532,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018773853,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428601,161402198,366390,9553904,0,0,0,0,537,15,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018783899,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428724,161402314,366395,9553909,0,0,0,0,543,2,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018793882,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428724,161402314,366395,9553909,0,0,0,0,548,10,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018803866,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428847,161402430,366400,9553914,0,0,0,0,553,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018813880,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428847,161402430,366400,9553914,0,0,0,0,558,10,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018823870,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428970,161402546,366405,9553919,0,0,0,0,563,6,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018833833,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27428970,161402546,366405,9553919,0,0,0,0,568,12,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018843854,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429093,161402662,366410,9553924,0,0,0,0,573,17,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018853838,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429093,161402662,366410,9553924,0,0,0,0,579,4,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018863983,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429216,161402778,366415,9553929,0,0,0,0,584,5,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018873870,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429216,161402778,366415,9553929,0,0,0,0,589,13,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018883814,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429339,161402894,366420,9553934,0,0,0,0,594,18,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018893813,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429339,161402894,366420,9553939,0,0,4294967180,0,600,4,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018903828,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429462,161403010,366425,9553939,0,0,0,0,605,14,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018913804,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429462,161403126,366425,9553944,0,0,0,0,611,2,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018923846,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429585,161403126,366430,9553944,0,0,0,0,616,6,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018933809,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429585,161403242,366430,9553949,0,0,0,0,621,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,25,-44,0
1768227018943819,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429708,161403242,366435,9553949,0,0,0,0,626,13,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227018953794,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429708,161403358,366435,9553954,0,0,0,0,632,1,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227018963816,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429831,161403358,366440,9553954,0,0,0,0,637,5,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227018973846,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429831,161403474,366440,9553959,0,0,0,0,642,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227018983828,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27429954,161403474,366445,9553959,0,0,0,0,647,16,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227018993970,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27430077,161403590,366450,9553964,0,0,0,0,653,4,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227019003843,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27430077,161403590,366450,9553964,0,0,0,0,658,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227019013858,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27430200,161403706,366455,9553969,0,0,0,0,663,11,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227019024019,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,2433,27430468,161412109,366466,9554921,0,0,15,0,668,7,63719,3504038,204275,157256198,0,0,0,60218,3312837,104676,156449141,0.0,0.0,0.0,0,0,25,30,-44,0
1768227019034039,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27432233,161449497,366552,9557133,0,0,32246,0,672,5,63724,3504328,204287,157264551,0,0,0,60224,3313167,104682,156458159,0.0,0.0,0.0,0,0,25,30,-44,0
1768227019044215,20106,0,50.5,53.0,0.0,0.0,10,0,9,0,0,0,27434150,161494317,366635,9559971,0,0,29030,0,676,13,63742,3505372,204338,157301740,0,0,0,60241,3314102,104707,156495734,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019054088,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,123,0,27436067,161537487,366718,9562183,5,0,4294966199,0,680,13,63758,3506245,204396,157346862,0,0,0,60256,3314927,104737,156540824,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019063925,20106,0,51.0,53.0,0.0,0.0,11,0,9,0,0,0,27436446,161542541,366733,9562193,0,0,0,0,686,14,63773,3507060,204451,157389291,0,0,0,60271,3315752,104765,156582908,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019073870,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,27436569,161542541,366738,9562198,0,0,4294967180,0,693,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019083792,20106,0,51.0,53.0,0.0,0.0,10,0,9,0,0,0,27436569,161542657,366738,9562198,0,0,0,0,699,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019093855,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27436692,161542773,366743,9562203,0,0,0,0,705,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019103852,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27436692,161542773,366743,9562203,0,0,0,0,712,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019113831,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27436815,161542889,366748,9562208,0,0,0,0,718,13,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019123838,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27436938,161543005,366753,9562213,0,0,0,0,725,1,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019133832,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27436938,161543005,366753,9562213,0,0,0,0,731,11,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,106.72,3858.8,0.0,9,372,127,3502,-44,0
1768227019143954,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437061,161543121,366758,9562218,0,0,0,0,737,13,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019153812,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437184,161543237,366763,9562223,0,0,0,0,744,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019163857,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437184,161543237,366763,9562223,0,0,0,0,750,11,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019173810,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437307,161543353,366768,9562228,0,0,0,0,756,16,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019183788,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437430,161543353,366773,9562233,0,0,4294967180,0,763,6,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019193835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437430,161543469,366773,9562233,0,0,0,0,769,17,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019203806,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437553,161543585,366778,9562238,0,0,0,0,776,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019213785,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437553,161543585,366778,9562238,0,0,0,0,782,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019223856,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437676,161543701,366783,9562243,0,0,0,0,789,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019233860,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437799,161543817,366788,9562248,0,0,0,0,795,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,144.56,7083.76,0.0,12,714,196,4762,-44,0
1768227019243843,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437799,161543817,366788,9562248,0,0,0,0,801,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019253822,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27437922,161543933,366793,9562253,0,0,0,0,808,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019263870,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438045,161544049,366798,9562258,0,0,0,0,814,12,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019274032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438045,161544049,366798,9562258,0,0,0,0,821,1,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019283965,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438168,161544165,366803,9562263,0,0,0,0,827,7,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019293860,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438291,161544165,366808,9562268,0,0,4294967180,0,833,15,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019304328,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438291,161544281,366808,9562268,0,0,0,0,840,7,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019313823,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438414,161544397,366813,9562273,0,0,0,0,846,17,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019323993,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438537,161544397,366818,9562278,0,0,4294967180,0,853,6,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019333814,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438537,161544513,366818,9562278,0,0,0,0,859,16,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019343794,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438660,161544629,366823,9562283,0,0,0,0,866,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019353804,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438783,161544629,366828,9562288,0,0,4294967180,0,873,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019363846,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438783,161544745,366828,9562288,0,0,0,0,879,7,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019373854,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438906,161544861,366833,9562293,0,0,0,0,885,11,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019383828,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27438906,161544861,366833,9562293,0,0,0,0,891,18,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019393828,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439029,161544977,366838,9562298,0,0,0,0,898,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019403852,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439152,161545093,366843,9562303,0,0,0,0,904,13,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019413835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439152,161545093,366843,9562303,0,0,0,0,911,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019423840,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439275,161545209,366848,9562308,0,0,0,0,917,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019433880,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439398,161545325,366853,9562313,0,0,0,0,924,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019443835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439398,161545325,366853,9562313,0,0,0,0,930,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019453896,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439521,161545441,366858,9562318,0,0,0,0,937,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019463880,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439644,161545441,366863,9562323,0,0,4294967180,0,943,12,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019473862,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439644,161545557,366863,9562323,0,0,0,0,950,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019483891,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439767,161545673,366868,9562328,0,0,0,0,956,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019493926,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439890,161545673,366873,9562333,0,0,4294967180,0,963,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019503963,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27439890,161545789,366873,9562333,0,0,0,0,969,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019513882,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440013,161545905,366878,9562338,0,0,0,0,974,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019523848,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440013,161545905,366878,9562338,0,0,0,0,980,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019533872,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440136,161546021,366883,9562343,0,0,0,0,987,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019543928,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440259,161546021,366888,9562348,0,0,4294967180,0,993,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019553989,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440259,161546137,366888,9562348,0,0,0,0,999,6,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019563857,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440382,161546253,366893,9562353,0,0,0,0,1005,12,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019573790,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440382,161546253,366893,9562353,0,0,0,0,1012,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019583857,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440505,161546369,366898,9562358,0,0,0,0,1018,15,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019593826,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440628,161546485,366903,9562363,0,0,0,0,1,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019603795,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440628,161546485,366903,9562363,0,0,0,0,7,13,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019613816,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440751,161546601,366908,9562368,0,0,0,0,14,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019623838,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440874,161546717,366913,9562373,0,0,0,0,20,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019633817,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440874,161546717,366913,9562373,0,0,0,0,27,11,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019643839,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27440997,161546833,366918,9562378,0,0,0,0,34,0,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019654046,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441120,161546949,366923,9562383,0,0,0,0,40,10,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019663850,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441120,161546949,366923,9562383,0,0,0,0,46,17,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019673916,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441243,161547065,366928,9562388,0,0,0,0,53,2,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019683842,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441366,161547065,366933,9562393,0,0,4294967180,0,59,6,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019693872,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441366,161547181,366933,9562393,0,0,0,0,65,16,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019703942,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441489,161547297,366938,9562398,0,0,0,0,72,5,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019713835,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441489,161547297,366938,9562398,0,0,0,0,78,14,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019723862,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441612,161547413,366943,9562403,0,0,0,0,85,4,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019733802,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441735,161547529,366948,9562408,0,0,0,0,91,16,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,30,30,-44,0
1768227019743808,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441735,161547529,366948,9562408,0,0,0,0,98,6,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019753941,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441858,161547645,366953,9562413,0,0,0,0,104,17,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019763910,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441981,161547761,366958,9562418,0,0,0,0,111,0,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019773789,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27441981,161547761,366958,9562418,0,0,0,0,117,13,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
1768227019783807,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,27442104,161547877,366963,9562423,0,0,0,0,124,3,63776,3507179,204456,157392980,0,0,0,60272,3315807,104767,156585218,0.0,0.0,0.0,0,0,35,35,-44,0
