timestamp,frame,slot,rnti,log_sync,amf_state,smf_pdu_status,log_rsrp,est_rsrq,est_sinr_dl,pusch_snr,pucch_snr,cqi,log_ph,log_pcmax,dl_thp_kbps,ul_thp_kbps,prb_tot_dl,prb_tot_ul,dl_prb,ul_prb,smf_pdu_sessions,dl_bler,ul_bler,log_dlsch_err,log_ulsch_err,log_harq_dl,log_harq_ul,rlc_retx,amf_auth_events,dl_mcs1,ul_mcs1,dl_tbs,ul_tbs,rlc_sdu_delay_us,rlc_txbuf,bsr,dl_mcs2,ul_mcs2,dl_aggr_tbs,ul_aggr_tbs,dl_sched_rb,ul_sched_rb,phr,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_rxbuf,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,pdcp_vol_dl_kb,pdcp_vol_ul_kb
1768232263205707,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263215814,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263225647,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263235652,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263245693,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263255650,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263265639,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263275634,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263285639,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263295648,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263305652,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263315633,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263325610,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263335610,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263345599,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263355651,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263365631,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263375639,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263385621,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263395643,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263405631,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263415676,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263425619,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263435647,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263445678,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263455622,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263465619,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263475601,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263485626,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263495744,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263505793,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263515821,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263525776,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263535706,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263545713,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263555651,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263565666,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263575730,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263585630,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263595645,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263605625,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263615609,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263625634,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263635680,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263645625,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263655635,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263665605,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263675605,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263685658,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263695614,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263705623,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263715637,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263725613,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263735620,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263745625,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263755653,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263765685,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263775682,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263785617,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263795625,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263805614,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263815620,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263825633,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263835610,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263845619,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263855619,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263865603,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263875625,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263885626,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263896031,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263905802,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263915671,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263925689,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263935771,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263945806,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263955792,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263965724,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263975654,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263985708,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232263995670,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232264005647,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232264015755,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
1768232264025656,529,11,20106,in-sync,Idle,Active,-44,-34.0,25.0,51.0,53.0,0,0,0,0.0,0.0,0,0,1542449,29904624,1,0.0,0.0,0,0,1,1,0,0,9,8,0,0,0.0,0,0,0,0,93603878,507586182,0,0,0,204529,11269984,630742,485574062,0,193699,10656171,323213,483067303,0,0
