timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph,log_pcmax,est_rsrq,est_sinr_dl
1768227249119047,20106,0,51.0,53.0,0.0,0.0016,10,0,9,0,0,0,29091115,166941248,435308,9860105,0,0,0,0,278,17,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249128984,20106,0,51.0,53.0,0.0,0.0016,9,0,9,0,0,0,29091238,166941248,435313,9860105,0,0,0,0,284,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249139019,20106,0,51.0,53.0,0.0,0.0014,9,0,9,0,0,0,29091238,166941364,435313,9860110,0,0,0,0,290,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249148968,20106,0,51.0,53.0,0.0,0.0013,9,0,9,0,0,0,29091361,166941364,435318,9860115,0,0,4294967180,0,295,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249158975,20106,0,51.0,53.0,0.0,0.0013,9,0,9,0,0,0,29091484,166941480,435323,9860115,0,0,0,0,301,6,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249169057,20106,0,51.0,53.0,0.0,0.0011,9,0,9,0,0,0,29091484,166941596,435323,9860120,0,0,0,0,306,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,261.44,11136.08,0.0,23,1086,280,8221,-44,0,0,-34.0,25.0
1768227249179061,20106,0,51.0,53.0,0.0,0.0011,9,0,9,0,0,0,29091607,166941596,435328,9860120,0,0,0,0,311,19,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249188973,20106,0,51.0,53.0,0.0,0.001,9,0,9,0,0,0,29091607,166941712,435328,9860125,0,0,0,0,317,6,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249199092,20106,0,51.0,53.0,0.0,0.001,9,0,9,0,0,0,29091730,166941712,435333,9860125,0,0,0,0,322,13,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249209017,20106,0,51.0,53.0,0.0,0.0009,9,0,9,0,0,0,29091730,166941828,435333,9860130,0,0,0,0,327,17,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249219017,20106,0,51.0,53.0,0.0,0.0009,9,0,9,0,0,0,29091853,166941828,435338,9860130,0,0,0,0,333,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249229015,20106,0,51.0,53.0,0.0,0.0008,9,0,9,0,0,0,29091853,166941944,435338,9860135,0,0,0,0,338,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249239040,20106,0,51.0,53.0,0.0,0.0008,9,0,9,0,0,0,29091976,166941944,435343,9860135,0,0,0,0,343,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249249057,20106,0,51.0,53.0,0.0,0.0007,9,0,9,0,0,0,29091976,166942060,435343,9860140,0,0,0,0,349,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249259044,20106,0,51.0,53.0,0.0,0.0007,9,0,9,0,0,0,29092099,166942060,435348,9860140,0,0,0,0,354,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249269032,20106,0,51.0,53.0,0.0,0.0007,9,0,9,0,0,0,29092099,166942176,435348,9860145,0,0,0,0,359,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.24,0.0,0,0,25,40,-44,0,0,-34.0,25.0
1768227249278988,20106,0,51.0,53.0,0.0,0.0007,9,0,9,0,0,0,29092222,166942176,435353,9860145,0,0,0,0,365,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249289061,20106,0,51.0,53.0,0.0,0.0006,9,0,9,0,0,0,29092222,166942292,435353,9860150,0,0,0,0,370,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249299035,20106,0,51.0,53.0,0.0,0.0005,9,0,9,0,0,0,29092345,166942408,435358,9860155,0,0,0,0,376,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249308985,20106,0,51.0,53.0,0.0,0.0005,9,0,9,0,0,0,29092468,166942408,435363,9860155,0,0,0,0,381,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249319038,20106,0,51.0,53.0,0.0,0.0005,9,0,9,0,0,0,29092468,166942524,435363,9860160,0,0,0,0,387,9,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249329027,20106,0,51.0,53.0,0.0,0.0005,9,0,9,0,0,0,29092591,166942524,435368,9860160,0,0,0,0,393,3,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249339060,20106,0,51.0,53.0,0.0,0.0004,9,0,9,0,0,0,29092591,166942640,435368,9860165,0,0,0,0,398,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249349024,20106,0,51.0,53.0,0.0,0.0004,9,0,9,0,0,0,29092714,166942640,435373,9860165,0,0,0,0,404,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249359081,20106,0,51.0,53.0,0.0,0.0004,9,0,9,0,0,0,29092714,166942756,435373,9860170,0,0,0,0,409,5,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249369046,20106,0,51.0,53.0,0.0,0.0004,9,0,9,0,0,0,29092837,166942756,435378,9860170,0,0,0,0,414,13,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249379113,20106,0,51.0,53.0,0.0,0.0004,9,0,9,0,0,0,29092837,166942872,435378,9860175,0,0,0,0,420,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249389021,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29092960,166942872,435383,9860180,0,0,4294967180,0,425,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249399001,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29093083,166942988,435388,9860180,0,0,0,0,431,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249409053,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29093083,166943104,435388,9860185,0,0,0,0,437,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249419007,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29093206,166943104,435393,9860185,0,0,0,0,442,13,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249429020,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29093206,166943220,435393,9860190,0,0,0,0,448,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249439058,20106,0,51.0,53.0,0.0,0.0003,9,0,9,0,0,0,29093329,166943220,435398,9860190,0,0,0,0,453,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249449046,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093329,166943336,435398,9860195,0,0,0,0,459,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249459084,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093452,166943336,435403,9860195,0,0,0,0,464,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249469103,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093452,166943452,435403,9860200,0,0,0,0,470,3,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249479099,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093575,166943452,435408,9860205,0,0,4294967180,0,475,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249489050,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093698,166943568,435413,9860205,0,0,0,0,481,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249499143,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093698,166943684,435413,9860210,0,0,0,0,486,5,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249509523,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093821,166943684,435418,9860210,0,0,0,0,491,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249519140,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093821,166943800,435418,9860215,0,0,0,0,496,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249529690,20106,0,51.0,53.0,0.0,0.0002,9,0,9,0,0,0,29093821,166943800,435418,9860215,0,0,0,0,500,19,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249539186,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29093944,166943916,435423,9860220,0,0,0,0,506,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249549095,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29093944,166943916,435423,9860220,0,0,0,0,510,7,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249559163,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094067,166943916,435428,9860220,0,0,0,0,514,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249569146,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094067,166944032,435428,9860225,0,0,0,0,519,7,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,25,-44,0,0,-34.0,25.0
1768227249579027,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094190,166944032,435433,9860225,0,0,0,0,524,15,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249589093,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094190,166944148,435433,9860230,0,0,0,0,530,5,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249599038,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094313,166944264,435438,9860235,0,0,0,0,535,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249609049,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094436,166944264,435443,9860235,0,0,0,0,541,9,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249619022,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094436,166944380,435443,9860240,0,0,0,0,546,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249629100,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094559,166944380,435448,9860240,0,0,0,0,552,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249639025,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094559,166944496,435448,9860245,0,0,0,0,557,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249649022,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094682,166944496,435453,9860245,0,0,0,0,563,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249659005,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094682,166944612,435453,9860250,0,0,0,0,568,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249669015,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094805,166944612,435458,9860250,0,0,0,0,574,9,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,20,25,-44,0,0,-34.0,25.0
1768227249679177,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094805,166944728,435458,9860255,0,0,0,0,580,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249689070,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094928,166944728,435463,9860260,0,0,4294967180,0,585,10,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249699072,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29094928,166944844,435463,9860260,0,0,0,0,591,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249709056,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29095051,166944960,435468,9860265,0,0,0,0,595,19,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249719143,20106,0,51.0,53.0,0.0,0.0001,9,0,9,0,0,0,29095174,166944960,435473,9860265,0,0,0,0,601,10,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249729062,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095174,166945076,435473,9860270,0,0,0,0,607,0,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249739022,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095297,166945076,435478,9860270,0,0,0,0,612,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249749004,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095297,166945192,435478,9860275,0,0,0,0,618,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249759047,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095420,166945192,435483,9860275,0,0,0,0,623,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249769044,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095420,166945308,435483,9860280,0,0,0,0,629,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249779091,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095543,166945308,435488,9860280,0,0,0,0,634,17,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249789007,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095543,166945424,435488,9860285,0,0,0,0,640,7,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249799014,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095666,166945540,435493,9860290,0,0,0,0,646,3,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249809030,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095789,166945540,435498,9860290,0,0,0,0,651,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249819045,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095789,166945656,435498,9860295,0,0,0,0,657,5,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249829014,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095912,166945656,435503,9860295,0,0,0,0,662,15,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249839011,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29095912,166945772,435503,9860300,0,0,0,0,668,6,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249849102,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096035,166945772,435508,9860300,0,0,0,0,674,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249859489,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096035,166945888,435508,9860305,0,0,0,0,679,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249869136,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096158,166945888,435513,9860310,0,0,4294967180,0,685,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249879029,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096158,166946004,435513,9860310,0,0,0,0,690,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249889016,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096281,166946120,435518,9860315,0,0,0,0,696,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249899066,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096404,166946120,435523,9860315,0,0,0,0,702,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249909069,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096404,166946236,435523,9860320,0,0,0,0,707,13,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249919039,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096527,166946236,435528,9860320,0,0,0,0,713,2,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249929044,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096527,166946352,435528,9860325,0,0,0,0,718,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249939115,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096650,166946352,435533,9860325,0,0,0,0,723,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249949184,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096650,166946468,435533,9860330,0,0,0,0,729,3,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249959132,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096773,166946468,435538,9860330,0,0,0,0,733,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249969725,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096773,166946584,435538,9860335,0,0,0,0,738,17,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,30,30,-44,0,0,-34.0,25.0
1768227249979091,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096896,166946584,435543,9860335,0,0,0,0,744,3,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249989069,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29096896,166946700,435543,9860340,0,0,0,0,749,8,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227249999209,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097019,166946700,435548,9860340,0,0,0,0,754,11,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250009136,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097019,166946816,435548,9860345,0,0,0,0,759,1,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250019126,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097142,166946816,435553,9860345,0,0,0,0,763,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250029114,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097142,166946932,435553,9860350,0,0,0,0,768,12,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250039910,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097265,166946932,435558,9860350,0,0,0,0,773,4,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250049156,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097265,166947048,435558,9860355,0,0,0,0,777,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250059107,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097388,166947048,435563,9860355,0,0,0,0,782,8,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250069184,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097388,166947164,435563,9860360,0,0,0,0,787,5,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250079251,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29097511,166947164,435568,9860360,0,0,0,0,791,16,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
1768227250089385,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29098069,166958528,435591,9861326,0,0,2660,0,795,14,65533,3603699,209716,161344365,0,0,0,61925,3407038,107413,160511321,0.0,0.0,0.0,0,0,25,25,-44,0,0,-34.0,25.0
