timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes,dl_thp_kbps,ul_thp_kbps,rlc_sdu_delay_us,pdcp_vol_dl_kb,pdcp_vol_ul_kb,prb_tot_dl,prb_tot_ul,log_rsrp,log_ph,log_pcmax,log_sync,log_harq_dl,log_harq_ul,log_dlsch_err,log_ulsch_err,est_rsrq,est_sinr_dl
1768227358635130,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980416,171215903,472769,10103219,0,0,0,0,485,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358645216,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980539,171216019,472774,10103224,0,0,0,0,491,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358655088,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980539,171216019,472774,10103224,0,0,0,0,498,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358665048,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980662,171216135,472779,10103229,0,0,0,0,504,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358675075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980785,171216251,472784,10103234,0,0,0,0,510,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358685040,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980785,171216251,472784,10103234,0,0,0,0,516,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358695070,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980908,171216367,472789,10103239,0,0,0,0,522,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358705064,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29980908,171216367,472789,10103239,0,0,0,0,528,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358715007,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981031,171216483,472794,10103244,0,0,0,0,534,1,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358725045,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981154,171216599,472799,10103249,0,0,0,0,540,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358735036,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981154,171216599,472799,10103249,0,0,0,0,546,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358745092,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981277,171216715,472804,10103254,0,0,0,0,552,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358755083,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981277,171216715,472804,10103254,0,0,0,0,558,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358765064,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981400,171216831,472809,10103259,0,0,0,0,564,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358775112,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981523,171216947,472814,10103264,0,0,0,0,570,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358785219,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981523,171216947,472814,10103264,0,0,0,0,576,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358795134,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981646,171217063,472819,10103269,0,0,0,0,582,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358805161,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981646,171217063,472819,10103269,0,0,0,0,588,5,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358815067,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981769,171217179,472824,10103274,0,0,0,0,594,5,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358825044,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981892,171217295,472829,10103279,0,0,0,0,600,10,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358835045,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29981892,171217295,472829,10103279,0,0,0,0,606,13,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358845046,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982015,171217411,472834,10103284,0,0,0,0,612,15,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358855058,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,123,0,29982138,171217411,472839,10103284,5,0,0,0,619,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358865085,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982138,171217527,472839,10103289,0,0,0,0,625,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358875093,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982261,171217643,472844,10103294,0,0,0,0,631,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358885101,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982261,171217643,472844,10103294,0,0,0,0,637,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,2,0,0,-34.0,25.0
1768227358895052,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982384,171217759,472849,10103299,0,0,0,0,643,14,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358905032,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982507,171217875,472854,10103304,0,0,0,0,649,15,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358915108,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982507,171217875,472854,10103304,0,0,0,0,656,1,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358925062,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982630,171217991,472859,10103309,0,0,0,0,662,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358935077,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982630,171217991,472859,10103309,0,0,0,0,668,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358945033,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982753,171218107,472864,10103314,0,0,0,0,674,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358955045,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982876,171218223,472869,10103319,0,0,0,0,680,7,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358965041,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982876,171218223,472869,10103319,0,0,0,0,686,13,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358975028,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29982999,171218339,472874,10103324,0,0,0,0,692,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358985041,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983122,171218339,472879,10103329,0,0,4294967180,0,699,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227358995042,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983122,171218455,472879,10103329,0,0,0,0,705,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359005037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983245,171218571,472884,10103334,0,0,0,0,711,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359015066,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983245,171218571,472884,10103334,0,0,0,0,717,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359025105,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983368,171218687,472889,10103339,0,0,0,0,723,7,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359035074,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983491,171218687,472894,10103344,0,0,4294967180,0,729,5,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359045073,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983491,171218803,472894,10103344,0,0,0,0,735,5,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359055037,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983614,171218919,472899,10103349,0,0,0,0,741,1,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359065029,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983614,171218919,472899,10103349,0,0,0,0,747,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359075043,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983737,171219035,472904,10103354,0,0,0,0,753,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359085053,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983860,171219035,472909,10103359,0,0,4294967180,0,759,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359095083,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983860,171219151,472909,10103359,0,0,0,0,765,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359105242,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983983,171219267,472914,10103364,0,0,0,0,771,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359115041,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29983983,171219267,472914,10103364,0,0,0,0,777,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,35,35,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359125062,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984106,171219383,472919,10103369,0,0,0,0,783,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359135122,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984229,171219383,472924,10103374,0,0,4294967180,0,789,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359145241,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984229,171219499,472924,10103374,0,0,0,0,795,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359155077,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984352,171219615,472929,10103379,0,0,0,0,801,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359165083,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984352,171219615,472929,10103379,0,0,0,0,807,7,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359175104,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984475,171219731,472934,10103384,0,0,0,0,813,4,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359185109,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984598,171219731,472939,10103389,0,0,4294967180,0,819,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359195046,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984598,171219847,472939,10103389,0,0,0,0,825,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359205076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984721,171219963,472944,10103394,0,0,0,0,831,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359215147,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984721,171219963,472944,10103394,0,0,0,0,837,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359225049,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984844,171220079,472949,10103399,0,0,0,0,843,5,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359235063,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984967,171220079,472954,10103404,0,0,4294967180,0,849,6,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359245084,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29984967,171220195,472954,10103404,0,0,0,0,855,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359255137,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985090,171220311,472959,10103409,0,0,0,0,861,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359265190,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985090,171220311,472959,10103409,0,0,0,0,866,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359275082,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985213,171220427,472964,10103414,0,0,0,0,871,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359285076,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985213,171220427,472964,10103414,0,0,0,0,877,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359295024,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985336,171220543,472969,10103419,0,0,0,0,884,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359305170,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985459,171220543,472974,10103424,0,0,4294967180,0,889,13,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359315105,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985459,171220659,472974,10103424,0,0,0,0,894,10,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359325244,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985582,171220659,472979,10103429,0,0,4294967180,0,899,12,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359335478,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985582,171220775,472979,10103429,0,0,0,0,905,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359345072,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985705,171220891,472984,10103434,0,0,0,0,911,12,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359355077,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985705,171220891,472984,10103434,0,0,0,0,917,13,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359365021,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985828,171221007,472989,10103439,0,0,0,0,923,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359375072,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985951,171221123,472994,10103444,0,0,0,0,930,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359385083,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29985951,171221123,472994,10103444,0,0,0,0,936,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359395187,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986074,171221239,472999,10103449,0,0,0,0,941,16,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359405072,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986074,171221239,472999,10103449,0,0,0,0,948,0,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359415029,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986197,171221355,473004,10103454,0,0,0,0,954,1,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359425075,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986320,171221471,473009,10103459,0,0,0,0,960,3,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359435142,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986320,171221471,473009,10103459,0,0,0,0,965,11,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359445245,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986443,171221587,473014,10103464,0,0,0,0,970,14,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359455234,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986443,171221587,473014,10103464,0,0,0,0,975,12,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359465247,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986566,171221703,473019,10103469,0,0,0,0,980,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359475253,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986566,171221703,473019,10103469,0,0,0,0,985,2,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359485144,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986689,171221819,473024,10103474,0,0,0,0,989,17,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359495178,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986689,171221819,473024,10103474,0,0,0,0,994,13,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359505302,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986812,171221819,473029,10103479,0,0,4294967180,0,999,14,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359515198,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,0,29986812,171221935,473029,10103479,0,0,0,0,1005,1,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,30,30,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
1768227359525400,20106,0,51.0,53.0,0.0,0.0,9,0,9,0,0,2178,29986935,171224944,473034,10104113,0,0,7154,0,1009,17,67127,3690929,214437,164880653,0,0,0,63418,3489470,109787,164029242,0.0,0.0,0.0,0,0,25,25,-44,0,0,in-sync,1,1,0,0,-34.0,25.0
