timestamp,rnti,cqi,pusch_snr,pucch_snr,dl_bler,ul_bler,dl_mcs1,dl_mcs2,ul_mcs1,ul_mcs2,dl_tbs,ul_tbs,dl_aggr_tbs,ul_aggr_tbs,dl_prb,ul_prb,dl_sched_rb,ul_sched_rb,bsr,phr,frame,slot,rlc_tx_pkts,rlc_tx_bytes,rlc_rx_pkts,rlc_rx_bytes,rlc_txbuf,rlc_rxbuf,rlc_retx,pdcp_tx_pkts,pdcp_tx_bytes,pdcp_rx_pkts,pdcp_rx_bytes
1768176848449331,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,846,17,5,15,17,330,0,0,0,0,0,5,255
1768176848459245,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,847,16,5,15,17,330,0,0,0,0,0,5,255
1768176848469284,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,848,17,5,15,17,330,0,0,0,0,0,5,255
1768176848479184,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133036,5845,5942,0,0,0,0,849,14,5,15,17,330,0,0,0,0,0,5,255
1768176848489520,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143415,133152,5845,5947,0,0,0,0,850,14,5,15,17,330,0,0,0,0,0,5,255
1768176848499399,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,851,13,5,15,17,330,0,0,0,0,0,5,255
1768176848509189,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,852,13,5,15,17,330,0,0,0,0,0,5,255
1768176848519676,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,853,13,5,15,17,330,0,0,0,0,0,5,255
1768176848529776,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,854,12,5,15,17,330,0,0,0,0,0,5,255
1768176848539222,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,855,9,5,15,17,330,0,0,0,0,0,5,255
1768176848549097,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,856,7,5,15,17,330,0,0,0,0,0,5,255
1768176848559749,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,857,5,5,15,17,330,0,0,0,0,0,5,255
1768176848569108,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,858,3,5,15,17,330,0,0,0,0,0,5,255
1768176848579244,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,859,2,5,15,17,330,0,0,0,0,0,5,255
1768176848589159,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133152,5850,5947,0,0,0,0,860,1,5,15,17,330,0,0,0,0,0,5,255
1768176848599386,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143538,133268,5850,5952,0,0,0,0,860,18,5,15,17,330,0,0,0,0,0,5,255
1768176848609420,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,861,16,5,15,17,330,0,0,0,0,0,5,255
1768176848619544,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,862,16,5,15,17,330,0,0,0,0,0,5,255
1768176848629172,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,863,12,5,15,17,330,0,0,0,0,0,5,255
1768176848639126,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,864,12,5,15,17,330,0,0,0,0,0,5,255
1768176848649653,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,865,11,5,15,17,330,0,0,0,0,0,5,255
1768176848659599,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,866,11,5,15,17,330,0,0,0,0,0,5,255
1768176848669438,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,867,9,5,15,17,330,0,0,0,0,0,5,255
1768176848679083,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,868,7,5,15,17,330,0,0,0,0,0,5,255
1768176848689145,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5952,0,0,0,0,869,8,5,15,17,330,0,0,0,0,0,5,255
1768176848699118,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143661,133268,5855,5957,0,0,4294967180,0,870,8,5,15,17,330,0,0,0,0,0,5,255
1768176848709187,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,871,8,5,15,17,330,0,0,0,0,0,5,255
1768176848719591,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,872,5,5,15,17,330,0,0,0,0,0,5,255
1768176848729163,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,873,4,5,15,17,330,0,0,0,0,0,5,255
1768176848739205,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,874,2,5,15,17,330,0,0,0,0,0,5,255
1768176848749384,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,874,18,5,15,17,330,0,0,0,0,0,5,255
1768176848759296,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,875,19,5,15,17,330,0,0,0,0,0,5,255
1768176848769434,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,876,16,5,15,17,330,0,0,0,0,0,5,255
1768176848779305,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,877,14,5,15,17,330,0,0,0,0,0,5,255
1768176848789566,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,878,11,5,15,17,330,0,0,0,0,0,5,255
1768176848799783,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5957,0,0,0,0,879,6,5,15,17,330,0,0,0,0,0,5,255
1768176848809285,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143784,133384,5860,5962,0,0,4294967180,0,880,4,5,15,17,330,0,0,0,0,0,5,255
1768176848819383,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,881,4,5,15,17,330,0,0,0,0,0,5,255
1768176848829384,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,882,4,5,15,17,330,0,0,0,0,0,5,255
1768176848840174,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,883,6,5,15,17,330,0,0,0,0,0,5,255
1768176848849802,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,884,4,5,15,17,330,0,0,0,0,0,5,255
1768176848859072,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,885,4,5,15,17,330,0,0,0,0,0,5,255
1768176848869582,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,886,4,5,15,17,330,0,0,0,0,0,5,255
1768176848879270,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,887,4,5,15,17,330,0,0,0,0,0,5,255
1768176848889193,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,888,6,5,15,17,330,0,0,0,0,0,5,255
1768176848899054,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5962,0,0,0,0,889,7,5,15,17,330,0,0,0,0,0,5,255
1768176848908927,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,143907,133500,5865,5967,0,0,4294967180,0,890,7,5,15,17,330,0,0,0,0,0,5,255
1768176848919445,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,891,7,5,15,17,330,0,0,0,0,0,5,255
1768176848929110,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,892,5,5,15,17,330,0,0,0,0,0,5,255
1768176848939134,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,893,11,5,15,17,330,0,0,0,0,0,5,255
1768176848949367,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,894,9,5,15,17,330,0,0,0,0,0,5,255
1768176848959061,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,895,8,5,15,17,330,0,0,0,0,0,5,255
1768176848969441,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,896,8,5,15,17,330,0,0,0,0,0,5,255
1768176848978946,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,897,6,5,15,17,330,0,0,0,0,0,5,255
1768176848989334,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,898,9,5,15,17,330,0,0,0,0,0,5,255
1768176848999438,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5967,0,0,0,0,899,8,5,15,17,330,0,0,0,0,0,5,255
1768176849009031,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144030,133616,5870,5972,0,0,4294967180,0,900,8,5,15,17,330,0,0,0,0,0,5,255
1768176849019842,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,901,6,5,15,17,330,0,0,0,0,0,5,255
1768176849029739,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,902,2,5,15,17,330,0,0,0,0,0,5,255
1768176849039182,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,903,2,5,15,17,330,0,0,0,0,0,5,255
1768176849049415,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,904,0,5,15,17,330,0,0,0,0,0,5,255
1768176849059593,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,904,14,5,15,17,330,0,0,0,0,0,5,255
1768176849069601,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,905,12,5,15,17,330,0,0,0,0,0,5,255
1768176849079059,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,906,10,5,15,17,330,0,0,0,0,0,5,255
1768176849089923,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,907,11,5,15,17,330,0,0,0,0,0,5,255
1768176849100165,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,908,5,5,15,17,330,0,0,0,0,0,5,255
1768176849109800,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5972,0,0,0,0,909,3,5,15,17,330,0,0,0,0,0,5,255
1768176849119607,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133732,5875,5977,0,0,4294967180,0,910,4,5,15,17,330,0,0,0,0,0,5,255
1768176849129170,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144153,133848,5875,5977,0,0,0,0,910,19,5,15,17,330,0,0,0,0,0,5,255
1768176849139375,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,911,15,5,15,17,330,0,0,0,0,0,5,255
1768176849149375,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,912,11,5,15,17,330,0,0,0,0,0,5,255
1768176849159328,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,913,4,5,15,17,330,0,0,0,0,0,5,255
1768176849169558,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,914,1,5,15,17,330,0,0,0,0,0,5,255
1768176849179015,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,915,1,5,15,17,330,0,0,0,0,0,5,255
1768176849189136,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,916,0,5,15,17,330,0,0,0,0,0,5,255
1768176849198997,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,917,0,5,15,17,330,0,0,0,0,0,5,255
1768176849209476,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,917,14,5,15,17,330,0,0,0,0,0,5,255
1768176849219424,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,918,13,5,15,17,330,0,0,0,0,0,5,255
1768176849229697,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5977,0,0,0,0,919,12,5,15,17,330,0,0,0,0,0,5,255
1768176849239128,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144276,133848,5880,5982,0,0,4294967180,0,920,11,5,15,17,330,0,0,0,0,0,5,255
1768176849249341,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,921,9,5,15,17,330,0,0,0,0,0,5,255
1768176849259392,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,922,4,5,15,17,330,0,0,0,0,0,5,255
1768176849270025,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,923,4,5,15,17,330,0,0,0,0,0,5,255
1768176849279193,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,924,2,5,15,17,330,0,0,0,0,0,5,255
1768176849289211,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,925,0,5,15,17,330,0,0,0,0,0,5,255
1768176849299236,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,925,19,5,15,17,330,0,0,0,0,0,5,255
1768176849309230,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,926,19,5,15,17,330,0,0,0,0,0,5,255
1768176849319406,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,927,18,5,15,17,330,0,0,0,0,0,5,255
1768176849329253,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,928,14,5,15,17,330,0,0,0,0,0,5,255
1768176849339748,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5982,0,0,0,0,929,14,5,15,17,330,0,0,0,0,0,5,255
1768176849349501,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144399,133964,5885,5987,0,0,4294967180,0,930,13,5,15,17,330,0,0,0,0,0,5,255
1768176849358932,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,931,13,5,15,17,330,0,0,0,0,0,5,255
1768176849369229,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,932,14,5,15,17,330,0,0,0,0,0,5,255
1768176849379395,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,933,13,5,15,17,330,0,0,0,0,0,5,255
1768176849389046,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,934,13,5,15,17,330,0,0,0,0,0,5,255
1768176849399597,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,935,14,5,15,17,330,0,0,0,0,0,5,255
1768176849409367,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,936,14,5,15,17,330,0,0,0,0,0,5,255
1768176849419389,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,937,13,5,15,17,330,0,0,0,0,0,5,255
1768176849429407,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,938,13,5,15,17,330,0,0,0,0,0,5,255
1768176849439214,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5987,0,0,0,0,939,13,5,15,17,330,0,0,0,0,0,5,255
1768176849449578,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144522,134080,5890,5992,0,0,4294967180,0,940,12,5,15,17,330,0,0,0,0,0,5,255
1768176849459442,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,941,9,5,15,17,330,0,0,0,0,0,5,255
1768176849469613,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,942,7,5,15,17,330,0,0,0,0,0,5,255
1768176849479723,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,943,5,5,15,17,330,0,0,0,0,0,5,255
1768176849489271,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,944,4,5,15,17,330,0,0,0,0,0,5,255
1768176849499386,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,945,3,5,15,17,330,0,0,0,0,0,5,255
1768176849509349,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,946,4,5,15,17,330,0,0,0,0,0,5,255
1768176849519229,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,947,4,5,15,17,330,0,0,0,0,0,5,255
1768176849529503,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,948,2,5,15,17,330,0,0,0,0,0,5,255
1768176849539473,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,949,2,5,15,17,330,0,0,0,0,0,5,255
1768176849549748,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5992,0,0,0,0,949,17,5,15,17,330,0,0,0,0,0,5,255
1768176849559841,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144645,134196,5895,5997,0,0,4294967180,0,950,14,5,15,17,330,0,0,0,0,0,5,255
1768176849569108,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,951,11,5,15,17,330,0,0,0,0,0,5,255
1768176849579373,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,952,8,5,15,17,330,0,0,0,0,0,5,255
1768176849589457,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,953,5,5,15,17,330,0,0,0,0,0,5,255
1768176849599589,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,954,3,5,15,17,330,0,0,0,0,0,5,255
1768176849609376,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,955,1,5,15,17,330,0,0,0,0,0,5,255
1768176849619344,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,955,18,5,15,17,330,0,0,0,0,0,5,255
1768176849629052,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,956,13,5,15,17,330,0,0,0,0,0,5,255
1768176849639256,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,957,9,5,15,17,330,0,0,0,0,0,5,255
1768176849649731,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,958,4,5,15,17,330,0,0,0,0,0,5,255
1768176849660079,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,959,0,5,15,17,330,0,0,0,0,0,5,255
1768176849669790,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,5997,0,0,0,0,959,13,5,15,17,330,0,0,0,0,0,5,255
1768176849679329,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144768,134312,5900,6002,0,0,4294967180,0,960,9,5,15,17,330,0,0,0,0,0,5,255
1768176849689662,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,961,8,5,15,17,330,0,0,0,0,0,5,255
1768176849699003,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,962,6,5,15,17,330,0,0,0,0,0,5,255
1768176849709030,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,963,6,5,15,17,330,0,0,0,0,0,5,255
1768176849719314,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,964,3,5,15,17,330,0,0,0,0,0,5,255
1768176849729379,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,965,0,5,15,17,330,0,0,0,0,0,5,255
1768176849739303,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,965,18,5,15,17,330,0,0,0,0,0,5,255
1768176849749540,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,966,14,5,15,17,330,0,0,0,0,0,5,255
1768176849758991,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,967,14,5,15,17,330,0,0,0,0,0,5,255
1768176849769543,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,968,18,5,15,17,330,0,0,0,0,0,5,255
1768176849779480,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134428,5905,6002,0,0,0,0,969,19,5,15,17,330,0,0,0,0,0,5,255
1768176849789499,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,144891,134544,5905,6007,0,0,0,0,970,17,5,15,17,330,0,0,0,0,0,5,255
1768176849799176,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,972,0,5,15,17,330,0,0,0,0,0,5,255
1768176849808952,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,972,19,5,15,17,330,0,0,0,0,0,5,255
1768176849819669,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,974,0,5,15,17,330,0,0,0,0,0,5,255
1768176849829345,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,974,17,5,15,17,330,0,0,0,0,0,5,255
1768176849839712,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,975,17,5,15,17,330,0,0,0,0,0,5,255
1768176849849823,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,976,14,5,15,17,330,0,0,0,0,0,5,255
1768176849859364,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,977,12,5,15,17,330,0,0,0,0,0,5,255
1768176849869250,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,978,12,5,15,17,330,0,0,0,0,0,5,255
1768176849879485,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6007,0,0,0,0,979,11,5,15,17,330,0,0,0,0,0,5,255
1768176849889202,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145014,134544,5910,6012,0,0,4294967180,0,980,11,5,15,17,330,0,0,0,0,0,5,255
1768176849899600,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,981,14,5,15,17,330,0,0,0,0,0,5,255
1768176849909577,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,982,12,5,15,17,330,0,0,0,0,0,5,255
1768176849919560,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,983,11,5,15,17,330,0,0,0,0,0,5,255
1768176849929587,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,984,4,5,15,17,330,0,0,0,0,0,5,255
1768176849939874,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,985,0,5,15,17,330,0,0,0,0,0,5,255
1768176849949011,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,985,15,5,15,17,330,0,0,0,0,0,5,255
1768176849959588,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,986,14,5,15,17,330,0,0,0,0,0,5,255
1768176849969134,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,987,12,5,15,17,330,0,0,0,0,0,5,255
1768176849979253,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,988,15,5,15,17,330,0,0,0,0,0,5,255
1768176849989489,10110,0,51.00,53.00,0.0000,0.0000,9,0,9,0,0,0,145137,134660,5915,6012,0,0,0,0,989,18,5,15,17,330,0,0,0,0,0,5,255
